conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,85743E+18;Fri Nov 15 14:09:52 +0000 2024;1;Calon Gubernur Pramono Anung melakukan silaturahmi dengan tokoh masyarakat Cengkareng di Hilton Garden Inn Jakarta Taman Palem Cengkareng Barat Jakarta Barat Jumat (14/11). #TimnasDay #pramdoeljuara #jakartamenyala #pilkadajakarta https://t.co/QzFaGZtcXl;1,85743E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857425753157357568/pu/img/_QQPOhUA_OmlikU1.jpg;;in;;0;0;0;https://x.com/oposanvoice/status/1857425789698056531;1,6861E+18;oposanvoice
1,85742E+18;Fri Nov 15 14:02:43 +0000 2024;0;Jumat Berkah Jum'at Jalan Menuju Kemenangan Buat Mas Pram dan Bang Doel #JakartaMenyala #jakartam3nang #PADoel_utkJakarta #RAMA_JakartaUtara;1,85742E+18;;;in;Jakarta Utara, DKI Jakarta;0;0;0;https://x.com/rob_in9911/status/1857423992602390848;485331416;rob_in9911
1,85742E+18;Fri Nov 15 13:40:05 +0000 2024;32;DKI gak butuh Cagub yg suka bedakan dan pake lipgloss. ️ BIG NO !! Haqqul Yaqin #PramDoelJuara demi #JakartaMenyala YESS !! https://t.co/dsjc9XDkW0;1,85742E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857418254022746112/pu/img/VeQKKlk8lukjXI8y.jpg;;in;I n d o n e s i a;0;5;22;https://x.com/_zhyme/status/1857418296783757414;1,35723E+18;_zhyme
1,85742E+18;Fri Nov 15 13:39:38 +0000 2024;0;Aliansi Masyarakat Sunda di Jakarta mendukung Mas Pram dan Bang Doel di Pilkada Jakarta. Aliansi ini merupakan kumpulan dari lebih 60 komunitas warga Sunda di Jakarta. Mereka kompak mendeklarasikan dukungan kepada Mas Pram dan Rano. #jakartamenyala #pramdoeljuara #TimnasDay https://t.co/52hTotftSM;1,85742E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857418012623798273/pu/img/NOnh-UddSJquen2t.jpg;;in;;0;0;0;https://x.com/oposanvoice/status/1857418184212820269;1,6861E+18;oposanvoice
1,85742E+18;Fri Nov 15 13:29:50 +0000 2024;21;Pertemuan Pramono Anung-Rano Karno dengan @basuki_btp dan @aniesbaswedan menjadi bukti bahwa Mas Pram dan Bang Doel bisa menyatukan 2 kekuatan besar di Jakarta yaitu relawan Ahok (Ahokers) dan relawan Anies (Anak Abah). Mantap kih Bro! #JakartaMenyala https://t.co/2kDLN0VaKy;1,85742E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857396426227273728/pu/img/-QE4XQ-0jC7W2fx9.jpg;;in;Kota Pekalongan, Jawa Tengah;1;1;6;https://x.com/Marbot_Udien/status/1857415714895983060;3827798354;Marbot_Udien
1,85741E+18;Fri Nov 15 13:16:03 +0000 2024;3;Mantab Masyarakat Sunda di Jakarta mendeklarasikan untuk mendukung Mas Pram dan Bang Doel. Bukti bahwa Mas Pram dan Bang Doel diterima di semua kalangan #JakartaMenyala https://t.co/QD8LN3kiHV;1,85741E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857412054052995073/pu/img/eZxg9bS1sjKvNByG.jpg;;in;Jakarta Capital Region;2;0;3;https://x.com/AleenaDi09/status/1857412246814732570;9,6011E+17;AleenaDi09
1,85732E+18;Fri Nov 15 13:14:12 +0000 2024;0;@Ghurem2 Mantul Semakin yakin #JakartaMenyala ;1,85741E+18;;Ghurem2;in;;0;0;0;https://x.com/Nyawang_wulan/status/1857411780882100663;1,40538E+18;Nyawang_wulan
1,85733E+18;Fri Nov 15 13:13:07 +0000 2024;0;@Ghurem2 Mantul Semakin yakin #JakartaMenyala ;1,85741E+18;;Ghurem2;in;;0;0;0;https://x.com/Nyawang_wulan/status/1857411509506433524;1,40538E+18;Nyawang_wulan
1,85741E+18;Fri Nov 15 13:04:58 +0000 2024;0;#AnakAbah &amp;;;;;;;;;;;
1,85741E+18;Fri Nov 15 13:02:38 +0000 2024;20;Anak Abah pilih PramDoel. Gak pake ribet lagi. Anies dan PramDoel bersatu . #JakartaMenyala #PrakarUntukJakarta https://t.co/l9qIhiOeP0;1,85741E+18;https://pbs.twimg.com/amplify_video_thumb/1857408563133718528/img/ZhYaffB5NUpVQOaT.jpg;;in;twitter.com;0;3;7;https://x.com/mulanbilqis/status/1857408871494758576;1138727688;mulanbilqis
